"condition","group","question","value","trial_index","ID","FastorSlow","measure"
"moral",1,"Justin_Q1",6,1,"83","f","quickness"
"moral",1,"Justin_Q2",6,2,"83","f","character"
"moral",1,"Justin_Q3",6,3,"83","f","character"
"moral",1,"Justin_Q4",6,4,"83","f","character"
"moral",1,"Justin_Q5",NA,5,"83","f","certainty"
"moral",1,"Justin_Q6",6,6,"83","f","certainty"
"moral",1,"Justin_Q7",6,7,"83","f","certainty"
"moral",1,"Justin_Q8",NA,8,"83","f","certainty"
"moral",1,"Justin_Q9",6,9,"83","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"83","f","impulsivity"
"moral",1,"Nate_Q1",2,11,"83","s","quickness"
"moral",1,"Nate_Q2",3,12,"83","s","character"
"moral",1,"Nate_Q3",4,13,"83","s","character"
"moral",1,"Nate_Q4",3,14,"83","s","character"
"moral",1,"Nate_Q5",6,15,"83","s","certainty"
"moral",1,"Nate_Q6",2,16,"83","s","certainty"
"moral",1,"Nate_Q7",2,17,"83","s","certainty"
"moral",1,"Nate_Q8",4,18,"83","s","certainty"
"moral",1,"Nate_Q9",2,19,"83","s","impulsivity"
"moral",1,"Nate_Q10",NA,20,"83","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"84","f","quickness"
"immoral",1,"Justin_Q2",1,2,"84","f","character"
"immoral",1,"Justin_Q3",NA,3,"84","f","character"
"immoral",1,"Justin_Q4",5,4,"84","f","character"
"immoral",1,"Justin_Q5",NA,5,"84","f","certainty"
"immoral",1,"Justin_Q6",6,6,"84","f","certainty"
"immoral",1,"Justin_Q7",5,7,"84","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"84","f","certainty"
"immoral",1,"Justin_Q9",3,9,"84","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"84","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"84","s","quickness"
"immoral",1,"Nate_Q2",1,12,"84","s","character"
"immoral",1,"Nate_Q3",NA,13,"84","s","character"
"immoral",1,"Nate_Q4",5,14,"84","s","character"
"immoral",1,"Nate_Q5",5,15,"84","s","certainty"
"immoral",1,"Nate_Q6",1,16,"84","s","certainty"
"immoral",1,"Nate_Q7",1,17,"84","s","certainty"
"immoral",1,"Nate_Q8",6,18,"84","s","certainty"
"immoral",1,"Nate_Q9",1,19,"84","s","impulsivity"
"immoral",1,"Nate_Q10",1,20,"84","s","impulsivity"
"immoral",1,"Justin_Q1",2,1,"85","f","quickness"
"immoral",1,"Justin_Q2",3,2,"85","f","character"
"immoral",1,"Justin_Q3",3,3,"85","f","character"
"immoral",1,"Justin_Q4",3,4,"85","f","character"
"immoral",1,"Justin_Q5",4,5,"85","f","certainty"
"immoral",1,"Justin_Q6",3,6,"85","f","certainty"
"immoral",1,"Justin_Q7",4,7,"85","f","certainty"
"immoral",1,"Justin_Q8",3,8,"85","f","certainty"
"immoral",1,"Justin_Q9",3,9,"85","f","impulsivity"
"immoral",1,"Justin_Q10",3,10,"85","f","impulsivity"
"immoral",1,"Nate_Q1",2,11,"85","s","quickness"
"immoral",1,"Nate_Q2",3,12,"85","s","character"
"immoral",1,"Nate_Q3",4,13,"85","s","character"
"immoral",1,"Nate_Q4",4,14,"85","s","character"
"immoral",1,"Nate_Q5",3,15,"85","s","certainty"
"immoral",1,"Nate_Q6",3,16,"85","s","certainty"
"immoral",1,"Nate_Q7",4,17,"85","s","certainty"
"immoral",1,"Nate_Q8",4,18,"85","s","certainty"
"immoral",1,"Nate_Q9",3,19,"85","s","impulsivity"
"immoral",1,"Nate_Q10",3,20,"85","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"86","f","quickness"
"immoral",1,"Justin_Q2",1,2,"86","f","character"
"immoral",1,"Justin_Q3",3,3,"86","f","character"
"immoral",1,"Justin_Q4",6,4,"86","f","character"
"immoral",1,"Justin_Q5",NA,5,"86","f","certainty"
"immoral",1,"Justin_Q6",6,6,"86","f","certainty"
"immoral",1,"Justin_Q7",5,7,"86","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"86","f","certainty"
"immoral",1,"Justin_Q9",3,9,"86","f","impulsivity"
"immoral",1,"Justin_Q10",1,10,"86","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"86","s","quickness"
"immoral",1,"Nate_Q2",4,12,"86","s","character"
"immoral",1,"Nate_Q3",3,13,"86","s","character"
"immoral",1,"Nate_Q4",6,14,"86","s","character"
"immoral",1,"Nate_Q5",6,15,"86","s","certainty"
"immoral",1,"Nate_Q6",2,16,"86","s","certainty"
"immoral",1,"Nate_Q7",NA,17,"86","s","certainty"
"immoral",1,"Nate_Q8",6,18,"86","s","certainty"
"immoral",1,"Nate_Q9",3,19,"86","s","impulsivity"
"immoral",1,"Nate_Q10",NA,20,"86","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"87","f","quickness"
"moral",1,"Justin_Q2",5,2,"87","f","character"
"moral",1,"Justin_Q3",6,3,"87","f","character"
"moral",1,"Justin_Q4",6,4,"87","f","character"
"moral",1,"Justin_Q5",NA,5,"87","f","certainty"
"moral",1,"Justin_Q6",6,6,"87","f","certainty"
"moral",1,"Justin_Q7",6,7,"87","f","certainty"
"moral",1,"Justin_Q8",NA,8,"87","f","certainty"
"moral",1,"Justin_Q9",6,9,"87","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"87","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"87","s","quickness"
"moral",1,"Nate_Q2",4,12,"87","s","character"
"moral",1,"Nate_Q3",5,13,"87","s","character"
"moral",1,"Nate_Q4",5,14,"87","s","character"
"moral",1,"Nate_Q5",6,15,"87","s","certainty"
"moral",1,"Nate_Q6",2,16,"87","s","certainty"
"moral",1,"Nate_Q7",NA,17,"87","s","certainty"
"moral",1,"Nate_Q8",5,18,"87","s","certainty"
"moral",1,"Nate_Q9",4,19,"87","s","impulsivity"
"moral",1,"Nate_Q10",3,20,"87","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"88","f","quickness"
"moral",1,"Justin_Q2",6,2,"88","f","character"
"moral",1,"Justin_Q3",6,3,"88","f","character"
"moral",1,"Justin_Q4",5,4,"88","f","character"
"moral",1,"Justin_Q5",NA,5,"88","f","certainty"
"moral",1,"Justin_Q6",5,6,"88","f","certainty"
"moral",1,"Justin_Q7",6,7,"88","f","certainty"
"moral",1,"Justin_Q8",NA,8,"88","f","certainty"
"moral",1,"Justin_Q9",4,9,"88","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"88","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"88","s","quickness"
"moral",1,"Nate_Q2",4,12,"88","s","character"
"moral",1,"Nate_Q3",4,13,"88","s","character"
"moral",1,"Nate_Q4",4,14,"88","s","character"
"moral",1,"Nate_Q5",6,15,"88","s","certainty"
"moral",1,"Nate_Q6",1,16,"88","s","certainty"
"moral",1,"Nate_Q7",NA,17,"88","s","certainty"
"moral",1,"Nate_Q8",6,18,"88","s","certainty"
"moral",1,"Nate_Q9",3,19,"88","s","impulsivity"
"moral",1,"Nate_Q10",NA,20,"88","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"89","f","quickness"
"moral",1,"Justin_Q2",6,2,"89","f","character"
"moral",1,"Justin_Q3",6,3,"89","f","character"
"moral",1,"Justin_Q4",6,4,"89","f","character"
"moral",1,"Justin_Q5",NA,5,"89","f","certainty"
"moral",1,"Justin_Q6",6,6,"89","f","certainty"
"moral",1,"Justin_Q7",6,7,"89","f","certainty"
"moral",1,"Justin_Q8",NA,8,"89","f","certainty"
"moral",1,"Justin_Q9",6,9,"89","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"89","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"89","s","quickness"
"moral",1,"Nate_Q2",3,12,"89","s","character"
"moral",1,"Nate_Q3",3,13,"89","s","character"
"moral",1,"Nate_Q4",3,14,"89","s","character"
"moral",1,"Nate_Q5",3,15,"89","s","certainty"
"moral",1,"Nate_Q6",3,16,"89","s","certainty"
"moral",1,"Nate_Q7",3,17,"89","s","certainty"
"moral",1,"Nate_Q8",3,18,"89","s","certainty"
"moral",1,"Nate_Q9",3,19,"89","s","impulsivity"
"moral",1,"Nate_Q10",1,20,"89","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"90","f","quickness"
"moral",1,"Justin_Q2",6,2,"90","f","character"
"moral",1,"Justin_Q3",6,3,"90","f","character"
"moral",1,"Justin_Q4",6,4,"90","f","character"
"moral",1,"Justin_Q5",NA,5,"90","f","certainty"
"moral",1,"Justin_Q6",6,6,"90","f","certainty"
"moral",1,"Justin_Q7",6,7,"90","f","certainty"
"moral",1,"Justin_Q8",NA,8,"90","f","certainty"
"moral",1,"Justin_Q9",6,9,"90","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"90","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"90","s","quickness"
"moral",1,"Nate_Q2",4,12,"90","s","character"
"moral",1,"Nate_Q3",4,13,"90","s","character"
"moral",1,"Nate_Q4",4,14,"90","s","character"
"moral",1,"Nate_Q5",5,15,"90","s","certainty"
"moral",1,"Nate_Q6",2,16,"90","s","certainty"
"moral",1,"Nate_Q7",1,17,"90","s","certainty"
"moral",1,"Nate_Q8",5,18,"90","s","certainty"
"moral",1,"Nate_Q9",2,19,"90","s","impulsivity"
"moral",1,"Nate_Q10",1,20,"90","s","impulsivity"
"moral",1,"Justin_Q1",5,1,"91","f","quickness"
"moral",1,"Justin_Q2",6,2,"91","f","character"
"moral",1,"Justin_Q3",5,3,"91","f","character"
"moral",1,"Justin_Q4",5,4,"91","f","character"
"moral",1,"Justin_Q5",NA,5,"91","f","certainty"
"moral",1,"Justin_Q6",5,6,"91","f","certainty"
"moral",1,"Justin_Q7",6,7,"91","f","certainty"
"moral",1,"Justin_Q8",5,8,"91","f","certainty"
"moral",1,"Justin_Q9",6,9,"91","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"91","f","impulsivity"
"moral",1,"Nate_Q1",1,11,"91","s","quickness"
"moral",1,"Nate_Q2",3,12,"91","s","character"
"moral",1,"Nate_Q3",3,13,"91","s","character"
"moral",1,"Nate_Q4",2,14,"91","s","character"
"moral",1,"Nate_Q5",5,15,"91","s","certainty"
"moral",1,"Nate_Q6",2,16,"91","s","certainty"
"moral",1,"Nate_Q7",1,17,"91","s","certainty"
"moral",1,"Nate_Q8",5,18,"91","s","certainty"
"moral",1,"Nate_Q9",4,19,"91","s","impulsivity"
"moral",1,"Nate_Q10",1,20,"91","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"92","f","quickness"
"immoral",1,"Justin_Q2",3,2,"92","f","character"
"immoral",1,"Justin_Q3",2,3,"92","f","character"
"immoral",1,"Justin_Q4",5,4,"92","f","character"
"immoral",1,"Justin_Q5",NA,5,"92","f","certainty"
"immoral",1,"Justin_Q6",6,6,"92","f","certainty"
"immoral",1,"Justin_Q7",6,7,"92","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"92","f","certainty"
"immoral",1,"Justin_Q9",6,9,"92","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"92","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"92","s","quickness"
"immoral",1,"Nate_Q2",3,12,"92","s","character"
"immoral",1,"Nate_Q3",3,13,"92","s","character"
"immoral",1,"Nate_Q4",6,14,"92","s","character"
"immoral",1,"Nate_Q5",5,15,"92","s","certainty"
"immoral",1,"Nate_Q6",NA,16,"92","s","certainty"
"immoral",1,"Nate_Q7",NA,17,"92","s","certainty"
"immoral",1,"Nate_Q8",5,18,"92","s","certainty"
"immoral",1,"Nate_Q9",1,19,"92","s","impulsivity"
"immoral",1,"Nate_Q10",3,20,"92","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"93","f","quickness"
"moral",1,"Justin_Q2",6,2,"93","f","character"
"moral",1,"Justin_Q3",6,3,"93","f","character"
"moral",1,"Justin_Q4",6,4,"93","f","character"
"moral",1,"Justin_Q5",NA,5,"93","f","certainty"
"moral",1,"Justin_Q6",6,6,"93","f","certainty"
"moral",1,"Justin_Q7",6,7,"93","f","certainty"
"moral",1,"Justin_Q8",NA,8,"93","f","certainty"
"moral",1,"Justin_Q9",6,9,"93","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"93","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"93","s","quickness"
"moral",1,"Nate_Q2",5,12,"93","s","character"
"moral",1,"Nate_Q3",5,13,"93","s","character"
"moral",1,"Nate_Q4",5,14,"93","s","character"
"moral",1,"Nate_Q5",5,15,"93","s","certainty"
"moral",1,"Nate_Q6",2,16,"93","s","certainty"
"moral",1,"Nate_Q7",1,17,"93","s","certainty"
"moral",1,"Nate_Q8",5,18,"93","s","certainty"
"moral",1,"Nate_Q9",3,19,"93","s","impulsivity"
"moral",1,"Nate_Q10",2,20,"93","s","impulsivity"
"immoral",1,"Justin_Q1",5,1,"94","f","quickness"
"immoral",1,"Justin_Q2",1,2,"94","f","character"
"immoral",1,"Justin_Q3",1,3,"94","f","character"
"immoral",1,"Justin_Q4",2,4,"94","f","character"
"immoral",1,"Justin_Q5",2,5,"94","f","certainty"
"immoral",1,"Justin_Q6",3,6,"94","f","certainty"
"immoral",1,"Justin_Q7",4,7,"94","f","certainty"
"immoral",1,"Justin_Q8",1,8,"94","f","certainty"
"immoral",1,"Justin_Q9",1,9,"94","f","impulsivity"
"immoral",1,"Justin_Q10",2,10,"94","f","impulsivity"
"immoral",1,"Nate_Q1",6,11,"94","s","quickness"
"immoral",1,"Nate_Q2",4,12,"94","s","character"
"immoral",1,"Nate_Q3",3,13,"94","s","character"
"immoral",1,"Nate_Q4",3,14,"94","s","character"
"immoral",1,"Nate_Q5",2,15,"94","s","certainty"
"immoral",1,"Nate_Q6",1,16,"94","s","certainty"
"immoral",1,"Nate_Q7",4,17,"94","s","certainty"
"immoral",1,"Nate_Q8",3,18,"94","s","certainty"
"immoral",1,"Nate_Q9",3,19,"94","s","impulsivity"
"immoral",1,"Nate_Q10",2,20,"94","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"95","f","quickness"
"immoral",1,"Justin_Q2",2,2,"95","f","character"
"immoral",1,"Justin_Q3",2,3,"95","f","character"
"immoral",1,"Justin_Q4",1,4,"95","f","character"
"immoral",1,"Justin_Q5",NA,5,"95","f","certainty"
"immoral",1,"Justin_Q6",6,6,"95","f","certainty"
"immoral",1,"Justin_Q7",6,7,"95","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"95","f","certainty"
"immoral",1,"Justin_Q9",5,9,"95","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"95","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"95","s","quickness"
"immoral",1,"Nate_Q2",3,12,"95","s","character"
"immoral",1,"Nate_Q3",3,13,"95","s","character"
"immoral",1,"Nate_Q4",2,14,"95","s","character"
"immoral",1,"Nate_Q5",6,15,"95","s","certainty"
"immoral",1,"Nate_Q6",2,16,"95","s","certainty"
"immoral",1,"Nate_Q7",NA,17,"95","s","certainty"
"immoral",1,"Nate_Q8",6,18,"95","s","certainty"
"immoral",1,"Nate_Q9",1,19,"95","s","impulsivity"
"immoral",1,"Nate_Q10",NA,20,"95","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"96","f","quickness"
"moral",1,"Justin_Q2",5,2,"96","f","character"
"moral",1,"Justin_Q3",5,3,"96","f","character"
"moral",1,"Justin_Q4",4,4,"96","f","character"
"moral",1,"Justin_Q5",NA,5,"96","f","certainty"
"moral",1,"Justin_Q6",5,6,"96","f","certainty"
"moral",1,"Justin_Q7",5,7,"96","f","certainty"
"moral",1,"Justin_Q8",NA,8,"96","f","certainty"
"moral",1,"Justin_Q9",5,9,"96","f","impulsivity"
"moral",1,"Justin_Q10",1,10,"96","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"96","s","quickness"
"moral",1,"Nate_Q2",3,12,"96","s","character"
"moral",1,"Nate_Q3",4,13,"96","s","character"
"moral",1,"Nate_Q4",4,14,"96","s","character"
"moral",1,"Nate_Q5",6,15,"96","s","certainty"
"moral",1,"Nate_Q6",NA,16,"96","s","certainty"
"moral",1,"Nate_Q7",1,17,"96","s","certainty"
"moral",1,"Nate_Q8",5,18,"96","s","certainty"
"moral",1,"Nate_Q9",1,19,"96","s","impulsivity"
"moral",1,"Nate_Q10",5,20,"96","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"97","f","quickness"
"immoral",1,"Justin_Q2",1,2,"97","f","character"
"immoral",1,"Justin_Q3",NA,3,"97","f","character"
"immoral",1,"Justin_Q4",1,4,"97","f","character"
"immoral",1,"Justin_Q5",1,5,"97","f","certainty"
"immoral",1,"Justin_Q6",6,6,"97","f","certainty"
"immoral",1,"Justin_Q7",3,7,"97","f","certainty"
"immoral",1,"Justin_Q8",1,8,"97","f","certainty"
"immoral",1,"Justin_Q9",4,9,"97","f","impulsivity"
"immoral",1,"Justin_Q10",5,10,"97","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"97","s","quickness"
"immoral",1,"Nate_Q2",3,12,"97","s","character"
"immoral",1,"Nate_Q3",3,13,"97","s","character"
"immoral",1,"Nate_Q4",4,14,"97","s","character"
"immoral",1,"Nate_Q5",6,15,"97","s","certainty"
"immoral",1,"Nate_Q6",1,16,"97","s","certainty"
"immoral",1,"Nate_Q7",NA,17,"97","s","certainty"
"immoral",1,"Nate_Q8",6,18,"97","s","certainty"
"immoral",1,"Nate_Q9",2,19,"97","s","impulsivity"
"immoral",1,"Nate_Q10",2,20,"97","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"98","f","quickness"
"immoral",1,"Justin_Q2",NA,2,"98","f","character"
"immoral",1,"Justin_Q3",NA,3,"98","f","character"
"immoral",1,"Justin_Q4",NA,4,"98","f","character"
"immoral",1,"Justin_Q5",NA,5,"98","f","certainty"
"immoral",1,"Justin_Q6",6,6,"98","f","certainty"
"immoral",1,"Justin_Q7",5,7,"98","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"98","f","certainty"
"immoral",1,"Justin_Q9",6,9,"98","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"98","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"98","s","quickness"
"immoral",1,"Nate_Q2",3,12,"98","s","character"
"immoral",1,"Nate_Q3",3,13,"98","s","character"
"immoral",1,"Nate_Q4",5,14,"98","s","character"
"immoral",1,"Nate_Q5",6,15,"98","s","certainty"
"immoral",1,"Nate_Q6",1,16,"98","s","certainty"
"immoral",1,"Nate_Q7",NA,17,"98","s","certainty"
"immoral",1,"Nate_Q8",6,18,"98","s","certainty"
"immoral",1,"Nate_Q9",NA,19,"98","s","impulsivity"
"immoral",1,"Nate_Q10",6,20,"98","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"99","f","quickness"
"immoral",1,"Justin_Q2",NA,2,"99","f","character"
"immoral",1,"Justin_Q3",NA,3,"99","f","character"
"immoral",1,"Justin_Q4",1,4,"99","f","character"
"immoral",1,"Justin_Q5",NA,5,"99","f","certainty"
"immoral",1,"Justin_Q6",6,6,"99","f","certainty"
"immoral",1,"Justin_Q7",6,7,"99","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"99","f","certainty"
"immoral",1,"Justin_Q9",6,9,"99","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"99","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"99","s","quickness"
"immoral",1,"Nate_Q2",3,12,"99","s","character"
"immoral",1,"Nate_Q3",3,13,"99","s","character"
"immoral",1,"Nate_Q4",4,14,"99","s","character"
"immoral",1,"Nate_Q5",6,15,"99","s","certainty"
"immoral",1,"Nate_Q6",3,16,"99","s","certainty"
"immoral",1,"Nate_Q7",3,17,"99","s","certainty"
"immoral",1,"Nate_Q8",3,18,"99","s","certainty"
"immoral",1,"Nate_Q9",3,19,"99","s","impulsivity"
"immoral",1,"Nate_Q10",3,20,"99","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"100","f","quickness"
"immoral",1,"Justin_Q2",1,2,"100","f","character"
"immoral",1,"Justin_Q3",2,3,"100","f","character"
"immoral",1,"Justin_Q4",2,4,"100","f","character"
"immoral",1,"Justin_Q5",NA,5,"100","f","certainty"
"immoral",1,"Justin_Q6",6,6,"100","f","certainty"
"immoral",1,"Justin_Q7",6,7,"100","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"100","f","certainty"
"immoral",1,"Justin_Q9",5,9,"100","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"100","f","impulsivity"
"immoral",1,"Nate_Q1",1,11,"100","s","quickness"
"immoral",1,"Nate_Q2",4,12,"100","s","character"
"immoral",1,"Nate_Q3",4,13,"100","s","character"
"immoral",1,"Nate_Q4",4,14,"100","s","character"
"immoral",1,"Nate_Q5",5,15,"100","s","certainty"
"immoral",1,"Nate_Q6",1,16,"100","s","certainty"
"immoral",1,"Nate_Q7",1,17,"100","s","certainty"
"immoral",1,"Nate_Q8",5,18,"100","s","certainty"
"immoral",1,"Nate_Q9",5,19,"100","s","impulsivity"
"immoral",1,"Nate_Q10",NA,20,"100","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"101","f","quickness"
"moral",2,"Justin_Q2",6,2,"101","f","character"
"moral",2,"Justin_Q3",6,3,"101","f","character"
"moral",2,"Justin_Q4",6,4,"101","f","character"
"moral",2,"Justin_Q5",1,5,"101","f","certainty"
"moral",2,"Justin_Q6",7,6,"101","f","certainty"
"moral",2,"Justin_Q7",7,7,"101","f","certainty"
"moral",2,"Justin_Q8",1,8,"101","f","certainty"
"moral",2,"Justin_Q9",7,9,"101","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"101","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"101","s","quickness"
"moral",2,"Nate_Q2",5,12,"101","s","character"
"moral",2,"Nate_Q3",5,13,"101","s","character"
"moral",2,"Nate_Q4",5,14,"101","s","character"
"moral",2,"Nate_Q5",6,15,"101","s","certainty"
"moral",2,"Nate_Q6",3,16,"101","s","certainty"
"moral",2,"Nate_Q7",2,17,"101","s","certainty"
"moral",2,"Nate_Q8",5,18,"101","s","certainty"
"moral",2,"Nate_Q9",6,19,"101","s","impulsivity"
"moral",2,"Nate_Q10",1,20,"101","s","impulsivity"
"moral",2,"Justin_Q1",2,1,"102","f","quickness"
"moral",2,"Justin_Q2",6,2,"102","f","character"
"moral",2,"Justin_Q3",6,3,"102","f","character"
"moral",2,"Justin_Q4",7,4,"102","f","character"
"moral",2,"Justin_Q5",1,5,"102","f","certainty"
"moral",2,"Justin_Q6",7,6,"102","f","certainty"
"moral",2,"Justin_Q7",6,7,"102","f","certainty"
"moral",2,"Justin_Q8",1,8,"102","f","certainty"
"moral",2,"Justin_Q9",1,9,"102","f","impulsivity"
"moral",2,"Justin_Q10",1,10,"102","f","impulsivity"
"moral",2,"Nate_Q1",1,11,"102","s","quickness"
"moral",2,"Nate_Q2",4,12,"102","s","character"
"moral",2,"Nate_Q3",4,13,"102","s","character"
"moral",2,"Nate_Q4",5,14,"102","s","character"
"moral",2,"Nate_Q5",6,15,"102","s","certainty"
"moral",2,"Nate_Q6",2,16,"102","s","certainty"
"moral",2,"Nate_Q7",1,17,"102","s","certainty"
"moral",2,"Nate_Q8",7,18,"102","s","certainty"
"moral",2,"Nate_Q9",3,19,"102","s","impulsivity"
"moral",2,"Nate_Q10",2,20,"102","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"103","f","quickness"
"immoral",2,"Justin_Q2",3,2,"103","f","character"
"immoral",2,"Justin_Q3",3,3,"103","f","character"
"immoral",2,"Justin_Q4",3,4,"103","f","character"
"immoral",2,"Justin_Q5",1,5,"103","f","certainty"
"immoral",2,"Justin_Q6",7,6,"103","f","certainty"
"immoral",2,"Justin_Q7",7,7,"103","f","certainty"
"immoral",2,"Justin_Q8",1,8,"103","f","certainty"
"immoral",2,"Justin_Q9",6,9,"103","f","impulsivity"
"immoral",2,"Justin_Q10",2,10,"103","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"103","s","quickness"
"immoral",2,"Nate_Q2",6,12,"103","s","character"
"immoral",2,"Nate_Q3",6,13,"103","s","character"
"immoral",2,"Nate_Q4",6,14,"103","s","character"
"immoral",2,"Nate_Q5",7,15,"103","s","certainty"
"immoral",2,"Nate_Q6",2,16,"103","s","certainty"
"immoral",2,"Nate_Q7",1,17,"103","s","certainty"
"immoral",2,"Nate_Q8",7,18,"103","s","certainty"
"immoral",2,"Nate_Q9",1,19,"103","s","impulsivity"
"immoral",2,"Nate_Q10",2,20,"103","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"104","f","quickness"
"immoral",2,"Justin_Q2",1,2,"104","f","character"
"immoral",2,"Justin_Q3",2,3,"104","f","character"
"immoral",2,"Justin_Q4",2,4,"104","f","character"
"immoral",2,"Justin_Q5",2,5,"104","f","certainty"
"immoral",2,"Justin_Q6",7,6,"104","f","certainty"
"immoral",2,"Justin_Q7",7,7,"104","f","certainty"
"immoral",2,"Justin_Q8",1,8,"104","f","certainty"
"immoral",2,"Justin_Q9",6,9,"104","f","impulsivity"
"immoral",2,"Justin_Q10",2,10,"104","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"104","s","quickness"
"immoral",2,"Nate_Q2",4,12,"104","s","character"
"immoral",2,"Nate_Q3",4,13,"104","s","character"
"immoral",2,"Nate_Q4",3,14,"104","s","character"
"immoral",2,"Nate_Q5",6,15,"104","s","certainty"
"immoral",2,"Nate_Q6",1,16,"104","s","certainty"
"immoral",2,"Nate_Q7",1,17,"104","s","certainty"
"immoral",2,"Nate_Q8",7,18,"104","s","certainty"
"immoral",2,"Nate_Q9",2,19,"104","s","impulsivity"
"immoral",2,"Nate_Q10",4,20,"104","s","impulsivity"
"immoral",2,"Justin_Q1",2,1,"105","f","quickness"
"immoral",2,"Justin_Q2",1,2,"105","f","character"
"immoral",2,"Justin_Q3",1,3,"105","f","character"
"immoral",2,"Justin_Q4",1,4,"105","f","character"
"immoral",2,"Justin_Q5",1,5,"105","f","certainty"
"immoral",2,"Justin_Q6",6,6,"105","f","certainty"
"immoral",2,"Justin_Q7",6,7,"105","f","certainty"
"immoral",2,"Justin_Q8",2,8,"105","f","certainty"
"immoral",2,"Justin_Q9",6,9,"105","f","impulsivity"
"immoral",2,"Justin_Q10",1,10,"105","f","impulsivity"
"immoral",2,"Nate_Q1",1,11,"105","s","quickness"
"immoral",2,"Nate_Q2",2,12,"105","s","character"
"immoral",2,"Nate_Q3",4,13,"105","s","character"
"immoral",2,"Nate_Q4",2,14,"105","s","character"
"immoral",2,"Nate_Q5",6,15,"105","s","certainty"
"immoral",2,"Nate_Q6",5,16,"105","s","certainty"
